product_id,product_name,slug,brand,category,user_category,short_description,full_description,product_status,sort_order,goals,aim,search_tags,primary_image_url,image_url_2,image_url_3,image_url_4,image_url_5,serving_size_label,serving_size_g,calories,protein_g,carbohydrates_g,fat_g,fibre_g,sugar_g,sodium_mg,usage_information,ingredients,warnings_allergens,variant_id,sku,variant_name,size_weight,flavour,colour,variant_status,price_inr,compare_at_price_inr,stock_quantity,low_stock_threshold,is_default_variant,created_at,updated_at,variant_count,variant_options,goal_tags
PROD-262,Hatsun Yogurt Drink Blueberry,hatsun-yogurt-drink-blueberry-hatsun,HATSUN,Dairy & Drinks,Health Foods,YOGURT product suitable for a health-focused Indian catalog.,"Hatsun Yogurt Drink Blueberry from HATSUN, listed in the provided Indian packaged-food dataset.",draft,262,General Fitness,gut health,"gut health, hatsun yogurt drink blueberry, hatsun, dairy & probiotic foods",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,100 g,100,193,5.3,35,3.5,0,35,78.8,"Use according to the product label. Store in a cool, dry place.","Milk Solids, Sugar, Blueberry Puree (2.(2%)), Blueberry Juice Concentrate, and Starter Culture & Natural Flavour.",milk,VAR-262-01,SKU-0355,100 g,100 g,,,active,0,0,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,gut health
PROD-263,Curd - Premium,curd-premium-heritage,Heritage,Dairy & Drinks,Health Foods,Curd from Heritage.,Curd item sourced from the provided BigBasket catalog.,draft,263,General Fitness,gut health,"gut health, curd premium, heritage, dairy & probiotic foods",https://www.bigbasket.com/media/uploads/p/l/1209103_2-heritage-curd-premium.jpg,https://www.bigbasket.com/media/uploads/p/l/1209103_2-heritage-curd-premium.jpg,,,,100 g,100,70,4,5,4,0,5,50,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-263-01,SKU-0409,4x200 g,4x200 g,,,active,100,112,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,4x200 g,gut health
PROD-264,Premium Curd - Natural Source Of Calcium,premium-curd-natural-source-of-calcium-heritage,Heritage,Dairy & Drinks,Health Foods,Curd from Heritage.,Curd item sourced from the provided BigBasket catalog.,draft,264,General Fitness,gut health,"gut health, premium curd natural source of calcium, heritage, dairy & probiotic foods",https://www.bigbasket.com/media/uploads/p/l/225759_9-heritage-curd-premium.jpg,https://www.bigbasket.com/media/uploads/p/l/225759_9-heritage-curd-premium.jpg,,,,100 g,100,70,4,5,4,0,5,50,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-264-01,SKU-0434,400 g,400 g,,,active,85,95,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,400 g,gut health
PROD-265,Horlicks Protein Plus Supplement Drink,horlicks-protein-plus-supplement-drink,Horlicks,Dairy & Drinks,Health Foods,24g protein with 11 vitamins and minerals per serving. Chocolate flavour adults drink.,"Horlicks Protein Plus is a protein-enriched supplement drink designed for adults, providing 24g of protein per serving along with 11 essential vitamins and minerals. Supports muscle building, bone health (Calcium, Vitamin D), and immune function (Vitamin C, Zinc).",draft,265,General Fitness,"Muscle Building,General Health,Bone Health","horlicks protein plus,india,protein drink,supplement,adult nutrition",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,1 Serving (34g in 200ml milk),34,170,24,25,2,0,15,290,Mix 3 heaped teaspoons (34g) in 200ml warm milk. Stir well and consume immediately.,"Skimmed Milk Powder, Whey Protein Concentrate, Cocoa Solids, Sugar, Vitamin & Mineral Blend, Soy Lecithin, Natural Flavour","Contains milk, soy, and gluten. Not for use as a sole source of nutrition.",VAR-265-01,HOR-PP-1KG-CHO,1kg Jar - Chocolate,1kg,Chocolate,,active,999,1199,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,1kg Jar - Chocolate | 400g Jar - Chocolate,"Muscle Building,General Health,Bone Health"
PROD-265,Horlicks Protein Plus Supplement Drink,horlicks-protein-plus-supplement-drink,Horlicks,Dairy & Drinks,Health Foods,24g protein with 11 vitamins and minerals per serving. Chocolate flavour adults drink.,"Horlicks Protein Plus is a protein-enriched supplement drink designed for adults, providing 24g of protein per serving along with 11 essential vitamins and minerals. Supports muscle building, bone health (Calcium, Vitamin D), and immune function (Vitamin C, Zinc).",draft,265,General Fitness,"Muscle Building,General Health,Bone Health","horlicks protein plus,india,protein drink,supplement,adult nutrition",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,1 Serving (34g in 200ml milk),34,170,24,25,2,0,15,290,Mix 3 heaped teaspoons (34g) in 200ml warm milk. Stir well and consume immediately.,"Skimmed Milk Powder, Whey Protein Concentrate, Cocoa Solids, Sugar, Vitamin & Mineral Blend, Soy Lecithin, Natural Flavour","Contains milk, soy, and gluten. Not for use as a sole source of nutrition.",VAR-265-02,HOR-PP-400-CHO,400g Jar - Chocolate,400g,Chocolate,,active,499,599,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,1kg Jar - Chocolate | 400g Jar - Chocolate,"Muscle Building,General Health,Bone Health"
PROD-266,Nestle Milo Health Chocolate Drink with Millets,nestle-milo-health-chocolate-drink-with-millets-milo,MILO,Dairy & Drinks,Health Foods,MILKSHAKE product suitable for a health-focused Indian catalog.,"Nestle Milo Health Chocolate Drink with Millets from MILO, listed in the provided Indian packaged-food dataset.",draft,266,General Fitness,"breakfast, high fibre","breakfast, high fibre, nestle milo health chocolate drink with millets, milo, healthy beverages",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,100 g,100,80,2.9,11.4,2.5,0,8.1,49,"Use according to the product label. Store in a cool, dry place.","Toned Milk (80%), Water, Sugar, Malted barley (1.4%), Millet (Bajra) (1.4%), Cocoa solids (1%), Acidity regulators 340(ii), Acidity regulators 341(ii), Stabilizers 412,Stabilizers 407, VitamINS, Sweetener (960),Mineral",milk,VAR-266-01,SKU-0363,100 g,100 g,Chocolate,,active,45,52,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,"breakfast, high fibre"
PROD-267,"Farm Fresh Curd/Dahi - Premium, No Preservatives",farm-fresh-curd-dahi-premium-no-preservatives-milky-mist,Milky Mist,Dairy & Drinks,Health Foods,Curd from Milky Mist.,Curd item sourced from the provided BigBasket catalog.,draft,267,General Fitness,gut health,"gut health, farm fresh curd dahi premium no preservatives, milky mist, dairy & probiotic foods",https://www.bigbasket.com/media/uploads/p/l/40003162_4-milky-mist-curd-farm-fresh.jpg,https://www.bigbasket.com/media/uploads/p/l/40003162_4-milky-mist-curd-farm-fresh.jpg,,,,100 g,100,70,4,5,4,0,5,50,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-267-01,SKU-0411,500 g,500 g,,,active,46,52,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,500 g,gut health
PROD-268,Paper Boat Tender Coconut Water,paper-boat-tender-coconut-water-paper-boat,PAPER BOAT,Dairy & Drinks,Health Foods,COCONUT WATER product suitable for a health-focused Indian catalog.,"Paper Boat Tender Coconut Water from PAPER BOAT, listed in the provided Indian packaged-food dataset.",draft,268,General Fitness,"high fibre, healthy snacking","high fibre, healthy snacking, paper boat tender coconut water, paper boat, healthy beverages",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,100 g,100,22,0,5.5,0,0,5.5,8.5,"Use according to the product label. Store in a cool, dry place.","Coconut water (99%), Sugar,Preservative (NSN)",Check label for allergens.,VAR-268-01,SKU-0327,100 g,100 g,,,active,55,63,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,"high fibre, healthy snacking"
PROD-269,Phab 18g Protein Mango Magic Milkshake,phab-18g-protein-mango-magic-milkshake-phab,PHAB,Dairy & Drinks,Health Foods,MILKSHAKE product suitable for a health-focused Indian catalog.,"Phab 18g Protein Mango Magic Milkshake from PHAB, listed in the provided Indian packaged-food dataset.",draft,269,General Fitness,protein,"protein, phab 18g protein mango magic milkshake, phab, healthy beverages",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,100 g,100,125.9,18,8,0,4,0.5,102.6,"Use according to the product label. Store in a cool, dry place.","Purifed Water, Protein 15% Milk Protein Concentrate,Protein 15% Milk Solids, Probiotic Fructooligosaccharide, Artificial Flavour Substances - Mango, Stabilizers INS 407,Mango, Stabilizers INS460(i),Mango, Stabilizers INS 466, Sequestrant INS 331 (iii),Sequestrant INS 452 (),Acidity Regulator INS 339(iii), Emulsifier (INS 471),Synthetic Food Colour INS 110,ynthetic Food Colour INS 102, Artificial Sweetener (INS 955)",milk,VAR-269-01,SKU-0341,100 g,100 g,Mango,,active,135,155,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,protein
PROD-270,Pluckk Natural Tender Coconut Water With Real Malai Chunks,pluckk-natural-tender-coconut-water-with-real-malai-chunks-pluckk,PLUCKK,Dairy & Drinks,Health Foods,COCONUT WATER product suitable for a health-focused Indian catalog.,"Pluckk Natural Tender Coconut Water With Real Malai Chunks from PLUCKK, listed in the provided Indian packaged-food dataset.",draft,270,General Fitness,"hydration, healthy snacking","hydration, healthy snacking, pluckk natural tender coconut water with real malai chunks, pluckk, healthy beverages",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,100 g,100,46,0,11.52,0,0,10.76,9.98,"Use according to the product label. Store in a cool, dry place.","Tender Coconut Water (99.30%) ,Coconut chunks (0.70%)",Check label for allergens.,VAR-270-01,SKU-0328,100 g,100 g,,,active,100,115,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,"hydration, healthy snacking"
PROD-271,Protein2o Protein Infused Water,protein2o-protein-infused-water,Protein2o,Dairy & Drinks,Health Foods,"15g whey protein in a light, low-calorie flavoured water. Only 60 calories.","Protein2o is a refreshing, light protein drink that provides 15g of whey protein in a water-based format with only 60 calories and no artificial sweeteners. Perfect for those who don't like the heaviness of traditional protein shakes but still want to hit their protein goals throughout the day.",draft,271,General Fitness,"Recovery,Low Calorie,Hydration,Lean Muscle","protein water,protein2o,low calorie protein,light protein drink",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,1 Bottle (500ml),500,60,15,4,0,0,1,80,Shake gently and consume chilled. Best enjoyed as a between-meal protein boost.,"Purified Water, Whey Protein Isolate, Natural Flavours, Citric Acid, Stevia Leaf Extract",Contains milk. Keep refrigerated. Consume within 3 days of opening.,VAR-271-01,P2O-PIW-6-TP,Pack of 6 - Tropical Punch,6x500ml,Tropical Punch,,active,1099,1299,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,Pack of 6 - Tropical Punch | Single Bottle - Tropical Punch,"Recovery,Low Calorie,Hydration,Lean Muscle"
PROD-271,Protein2o Protein Infused Water,protein2o-protein-infused-water,Protein2o,Dairy & Drinks,Health Foods,"15g whey protein in a light, low-calorie flavoured water. Only 60 calories.","Protein2o is a refreshing, light protein drink that provides 15g of whey protein in a water-based format with only 60 calories and no artificial sweeteners. Perfect for those who don't like the heaviness of traditional protein shakes but still want to hit their protein goals throughout the day.",draft,271,General Fitness,"Recovery,Low Calorie,Hydration,Lean Muscle","protein water,protein2o,low calorie protein,light protein drink",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,1 Bottle (500ml),500,60,15,4,0,0,1,80,Shake gently and consume chilled. Best enjoyed as a between-meal protein boost.,"Purified Water, Whey Protein Isolate, Natural Flavours, Citric Acid, Stevia Leaf Extract",Contains milk. Keep refrigerated. Consume within 3 days of opening.,VAR-271-02,P2O-PIW-1-TP,Single Bottle - Tropical Punch,500ml,Tropical Punch,,active,199,249,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,Pack of 6 - Tropical Punch | Single Bottle - Tropical Punch,"Recovery,Low Calorie,Hydration,Lean Muscle"
PROD-272,Natural Soy Drink (Tetra Pak),natural-soy-drink-tetra-pak-sofit,Sofit,Dairy & Drinks,Health Foods,Dairy Free (Vegan) from Sofit.,Dairy Free (Vegan) item sourced from the provided BigBasket catalog.,draft,272,General Fitness,vegetarian,"vegetarian, natural soy drink tetra pak, sofit, plant-based drinks",https://www.bigbasket.com/media/uploads/p/l/1202893_3-sofit-natural-soy-drink-tetra-pak.jpg,https://www.bigbasket.com/media/uploads/p/l/1202893_3-sofit-natural-soy-drink-tetra-pak.jpg,,,,30 g,30,120,4,15,5,2,4,50,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-272-01,SKU-0415,3x200 ml,3x200 ml,,,active,105,118,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,3x200 ml,vegetarian
PROD-273,Soya Drink Chocolate,soya-drink-chocolate-sofit,Sofit,Dairy & Drinks,Health Foods,"Flavoured, Soya Milk from Sofit.","Flavoured, Soya Milk item sourced from the provided BigBasket catalog.",draft,273,General Fitness,vegetarian,"vegetarian, soya drink chocolate, sofit, plant-based drinks",https://www.bigbasket.com/media/uploads/p/l/1205153_3-sofit-soya-drink-chocolate.jpg,https://www.bigbasket.com/media/uploads/p/l/1205153_3-sofit-soya-drink-chocolate.jpg,,,,200 g,200,80,6,5,3,1,2,70,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-273-01,SKU-0440,3x1 L,3x1 L,Chocolate,,active,435,487,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,3x1 L,vegetarian
PROD-274,Soya Drink Kesar Pista,soya-drink-kesar-pista-sofit,Sofit,Dairy & Drinks,Health Foods,"Flavoured, Soya Milk from Sofit.","Flavoured, Soya Milk item sourced from the provided BigBasket catalog.",draft,274,General Fitness,vegetarian,"vegetarian, soya drink kesar pista, sofit, plant-based drinks",https://www.bigbasket.com/media/uploads/p/l/1205152_3-sofit-soya-drink-kesar-pista.jpg,https://www.bigbasket.com/media/uploads/p/l/1205152_3-sofit-soya-drink-kesar-pista.jpg,,,,200 g,200,80,6,5,3,1,2,70,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-274-01,SKU-0441,3x1 L,3x1 L,,,active,435,487,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,3x1 L,vegetarian
PROD-275,Soya Drink Sugar Free,soya-drink-sugar-free-sofit,Sofit,Dairy & Drinks,Health Foods,"Flavoured, Soya Milk from Sofit.","Flavoured, Soya Milk item sourced from the provided BigBasket catalog.",draft,275,General Fitness,vegetarian,"vegetarian, soya drink sugar free, sofit, plant-based drinks",https://www.bigbasket.com/media/uploads/p/l/1202889_3-sofit-soya-drink-sugar-free.jpg,https://www.bigbasket.com/media/uploads/p/l/1202889_3-sofit-soya-drink-sugar-free.jpg,,,,200 g,200,80,6,5,3,1,2,70,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-275-01,SKU-0442,2x1 L,2x1 L,,,active,290,325,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,2x1 L,vegetarian
PROD-276,Soya Drink Vanilla,soya-drink-vanilla-sofit,Sofit,Dairy & Drinks,Health Foods,"Flavoured, Soya Milk from Sofit.","Flavoured, Soya Milk item sourced from the provided BigBasket catalog.",draft,276,General Fitness,vegetarian,"vegetarian, soya drink vanilla, sofit, plant-based drinks",https://www.bigbasket.com/media/uploads/p/l/1205154_3-sofit-soya-drink-vanilla.jpg,https://www.bigbasket.com/media/uploads/p/l/1205154_3-sofit-soya-drink-vanilla.jpg,,,,200 g,200,80,6,5,3,1,2,70,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-276-01,SKU-0443,3x1 L,3x1 L,Vanilla,,active,435,487,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,3x1 L,vegetarian
PROD-277,"Dark Fantasy Belgian Chocolate Shake - Rich In Calcium & Protein, Thick, Creamy",dark-fantasy-belgian-chocolate-shake-rich-in-calcium-protein-thick-creamy-sunfeast,Sunfeast,Dairy & Drinks,Health Foods,"Flavoured, Soya Milk from Sunfeast.","Flavoured, Soya Milk item sourced from the provided BigBasket catalog.",draft,277,General Fitness,"protein, vegetarian","protein, vegetarian, dark fantasy belgian chocolate shake rich in calcium protein thick creamy, sunfeast, plant-based drinks",https://www.bigbasket.com/media/uploads/p/l/1213744_1-sunfeast-chocolate-shake-with-real-belgian-chocolate.jpg,https://www.bigbasket.com/media/uploads/p/l/1213744_1-sunfeast-chocolate-shake-with-real-belgian-chocolate.jpg,,,,30 g,30,120,4,15,5,2,4,50,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-277-01,SKU-0410,3x180 ml,3x180 ml,Chocolate,,active,120,134,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,3x180 ml,"protein, vegetarian"
PROD-278,Men's One A Day Multivitamin,men-s-one-a-day-multivitamin,Bayer,Vitamins & Minerals,Vitamins,Complete daily multivitamin for men with 20+ key nutrients including Vitamin D3 and B12.,"One A Day Men's is a complete multivitamin specially formulated for men's health, supporting heart health, muscle function, and energy metabolism. Contains Vitamin A, C, D, E, K, and all B vitamins, plus key minerals like zinc and selenium in a convenient once-daily tablet.",draft,278,General Fitness,"General Health,Immunity,Energy","multivitamin,men,one a day,bayer,vitamin d,b12,zinc",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/vitamins.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvdml0YW1pbnMud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc5ODEsImV4cCI6MjEwMzA1Nzk4MX0.-av5RvbxhEg0LJJbyVlNDmyMIk2U0UISsWBUBHzsOvU,,,,,1 Tablet,0,10,0,2,0,0,0,10,Take 1 tablet daily with food. Do not exceed recommended dose.,"Vitamin A, Vitamin C, Vitamin D3, Vitamin E, Vitamin K, Thiamin, Riboflavin, Niacin, Vitamin B6, Folic Acid, Vitamin B12, Biotin, Pantothenic Acid, Calcium, Iron, Iodine, Magnesium, Zinc, Selenium, Copper, Manganese, Chromium, Molybdenum",Keep out of reach of children. Do not use if seal is broken. Store in a cool dry place.,VAR-278-01,BAY-MENV-100T,100 Tablets,100 Tablets,,,active,1299,1599,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,100 Tablets | 200 Tablets,"General Health,Immunity,Energy"
PROD-278,Men's One A Day Multivitamin,men-s-one-a-day-multivitamin,Bayer,Vitamins & Minerals,Vitamins,Complete daily multivitamin for men with 20+ key nutrients including Vitamin D3 and B12.,"One A Day Men's is a complete multivitamin specially formulated for men's health, supporting heart health, muscle function, and energy metabolism. Contains Vitamin A, C, D, E, K, and all B vitamins, plus key minerals like zinc and selenium in a convenient once-daily tablet.",draft,278,General Fitness,"General Health,Immunity,Energy","multivitamin,men,one a day,bayer,vitamin d,b12,zinc",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/vitamins.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvdml0YW1pbnMud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc5ODEsImV4cCI6MjEwMzA1Nzk4MX0.-av5RvbxhEg0LJJbyVlNDmyMIk2U0UISsWBUBHzsOvU,,,,,1 Tablet,0,10,0,2,0,0,0,10,Take 1 tablet daily with food. Do not exceed recommended dose.,"Vitamin A, Vitamin C, Vitamin D3, Vitamin E, Vitamin K, Thiamin, Riboflavin, Niacin, Vitamin B6, Folic Acid, Vitamin B12, Biotin, Pantothenic Acid, Calcium, Iron, Iodine, Magnesium, Zinc, Selenium, Copper, Manganese, Chromium, Molybdenum",Keep out of reach of children. Do not use if seal is broken. Store in a cool dry place.,VAR-278-02,BAY-MENV-200T,200 Tablets,200 Tablets,,,active,2299,2799,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,100 Tablets | 200 Tablets,"General Health,Immunity,Energy"
